Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.013097	0.200927	99.780000	94.090000	
0.001000	0.012746	0.199723	99.818000	94.050000	
0.001000	0.012592	0.200648	99.822000	94.000000	
0.001000	0.012125	0.201052	99.838000	93.990000	
0.001000	0.011398	0.202467	99.850000	93.950000	
0.001000	0.011214	0.200230	99.858000	94.040000	
0.001000	0.011547	0.198329	99.852000	94.230000	
0.001000	0.011882	0.198317	99.822000	94.160000	
0.001000	0.011182	0.201151	99.848000	94.070000	
0.001000	0.010668	0.200268	99.876000	94.090000	
0.001000	0.010715	0.201036	99.856000	94.130000	
0.001000	0.010449	0.199111	99.878000	94.340000	
0.001000	0.010171	0.199834	99.870000	94.110000	
0.001000	0.010170	0.200484	99.886000	94.180000	
0.001000	0.009701	0.197634	99.898000	94.140000	
0.001000	0.009685	0.199963	99.886000	94.000000	
0.001000	0.010004	0.200859	99.872000	94.160000	
0.001000	0.009677	0.198760	99.884000	94.180000	
0.001000	0.009422	0.204213	99.904000	94.110000	
0.001000	0.009883	0.201072	99.880000	94.060000	
0.001000	0.009317	0.203423	99.886000	93.980000	
0.001000	0.009185	0.199247	99.910000	94.070000	
0.001000	0.009326	0.202251	99.874000	94.110000	
0.001000	0.009086	0.204386	99.910000	94.010000	
0.001000	0.009044	0.200425	99.914000	94.200000	
0.001000	0.008500	0.201571	99.916000	94.200000	
0.001000	0.008834	0.199635	99.900000	94.190000	
0.001000	0.009402	0.202372	99.884000	94.270000	
0.001000	0.008912	0.205040	99.890000	94.120000	
0.001000	0.008512	0.202933	99.908000	94.230000	
0.001000	0.008287	0.202214	99.938000	94.150000	
0.001000	0.008269	0.205453	99.922000	94.100000	
0.001000	0.008555	0.203662	99.894000	93.990000	
0.001000	0.008800	0.204794	99.906000	93.990000	
0.001000	0.008228	0.207350	99.908000	94.190000	
0.001000	0.008166	0.206007	99.908000	94.000000	
0.001000	0.008418	0.202311	99.900000	94.140000	
0.001000	0.007915	0.201994	99.920000	94.120000	
0.001000	0.008298	0.202910	99.918000	94.020000	
0.001000	0.007363	0.197949	99.934000	94.170000	
0.001000	0.007561	0.204283	99.930000	94.110000	
0.001000	0.007561	0.204227	99.922000	94.190000	
0.001000	0.007865	0.202810	99.910000	93.960000	
0.001000	0.007452	0.204231	99.926000	94.120000	
0.001000	0.007535	0.207273	99.936000	94.050000	
0.001000	0.007724	0.203616	99.920000	94.150000	
0.001000	0.007938	0.206366	99.922000	94.090000	
0.001000	0.007449	0.206591	99.922000	93.950000	
0.001000	0.007904	0.208005	99.904000	93.980000	
0.001000	0.007561	0.204949	99.926000	94.060000	
0.001000	0.007445	0.207065	99.928000	94.100000	
0.001000	0.007122	0.207490	99.934000	94.040000	
0.001000	0.006931	0.204573	99.950000	94.080000	
0.001000	0.006918	0.205331	99.928000	94.060000	
0.001000	0.007137	0.207167	99.938000	93.970000	
0.001000	0.006814	0.205596	99.944000	93.970000	
0.001000	0.007304	0.208502	99.936000	94.220000	
0.001000	0.007651	0.208664	99.922000	94.210000	
0.001000	0.006926	0.209232	99.938000	94.140000	
0.001000	0.007157	0.207793	99.926000	94.160000	
0.001000	0.007225	0.208215	99.928000	94.160000	
0.001000	0.006686	0.208624	99.944000	94.140000	
0.001000	0.006582	0.209049	99.952000	94.230000	
0.001000	0.006974	0.209163	99.932000	94.170000	
0.001000	0.006686	0.208175	99.950000	94.180000	
0.001000	0.006664	0.206246	99.942000	94.230000	
0.001000	0.006885	0.208825	99.926000	94.180000	
0.001000	0.006616	0.205929	99.944000	94.320000	
0.001000	0.006488	0.207586	99.950000	94.270000	
0.001000	0.006454	0.208332	99.950000	94.290000	
0.001000	0.006599	0.208662	99.952000	94.220000	
0.001000	0.006517	0.206578	99.938000	94.290000	
0.001000	0.006479	0.205501	99.944000	94.140000	
0.001000	0.006414	0.208141	99.952000	94.120000	
0.001000	0.006262	0.207504	99.958000	94.080000	
0.001000	0.006459	0.209176	99.952000	94.130000	
0.001000	0.006409	0.208767	99.954000	94.120000	
0.001000	0.006644	0.210430	99.932000	94.140000	
0.001000	0.006212	0.206395	99.976000	94.230000	
0.000100	0.005870	0.205823	99.966000	94.230000	
0.000100	0.006021	0.207496	99.954000	94.150000	
0.000100	0.006078	0.207350	99.942000	94.060000	
0.000100	0.006065	0.206330	99.954000	94.150000	
0.000100	0.006181	0.205614	99.954000	94.230000	
0.000100	0.006055	0.207053	99.962000	94.170000	
0.000100	0.005752	0.206352	99.966000	94.230000	
0.000100	0.006113	0.208003	99.942000	94.190000	
0.000100	0.005612	0.206478	99.968000	94.120000	
0.000100	0.006012	0.206719	99.954000	94.080000	
0.000100	0.005934	0.206470	99.964000	94.050000	
0.000100	0.005884	0.206896	99.960000	94.250000	
0.000100	0.005724	0.206239	99.966000	94.200000	
0.000100	0.005886	0.205994	99.958000	94.220000	
0.000100	0.005854	0.206803	99.954000	94.220000	
0.000100	0.005892	0.206974	99.942000	94.160000	
0.000100	0.005957	0.205174	99.956000	94.220000	
0.000100	0.005822	0.207016	99.964000	94.140000	
0.000100	0.005810	0.205882	99.962000	94.170000	
0.000100	0.005641	0.207700	99.956000	94.100000	
0.000100	0.005581	0.206959	99.960000	94.220000	
0.000100	0.005749	0.205042	99.962000	94.220000	
0.000100	0.005555	0.207396	99.978000	94.210000	
0.000100	0.005687	0.207428	99.960000	94.200000	
0.000100	0.005336	0.206840	99.982000	94.310000	
0.000100	0.005707	0.204467	99.956000	94.160000	
0.000100	0.005515	0.206258	99.974000	94.130000	
0.000100	0.005606	0.206162	99.964000	94.230000	
0.000100	0.005562	0.207085	99.964000	94.120000	
0.000100	0.005437	0.206725	99.966000	94.070000	
0.000100	0.005536	0.206623	99.962000	94.270000	
0.000100	0.005830	0.206107	99.966000	94.240000	
0.000100	0.005447	0.205390	99.962000	94.320000	
0.000100	0.005814	0.207550	99.952000	94.240000	
0.000100	0.005652	0.210931	99.964000	94.070000	
0.000100	0.005422	0.204372	99.984000	94.320000	
0.000100	0.005595	0.207095	99.960000	94.260000	
0.000100	0.005633	0.206969	99.956000	94.280000	
0.000100	0.005252	0.205939	99.984000	94.250000	
0.000100	0.005469	0.205069	99.974000	94.170000	
0.000100	0.005203	0.205519	99.978000	94.250000	
0.000100	0.005687	0.207612	99.962000	94.130000	
0.000100	0.005688	0.206863	99.964000	94.150000	
0.000100	0.005137	0.207361	99.988000	94.230000	
0.000100	0.005703	0.206260	99.958000	94.120000	
0.000100	0.005431	0.205680	99.970000	94.140000	
0.000100	0.005536	0.207977	99.970000	94.200000	
0.000100	0.005565	0.206787	99.978000	94.160000	
0.000100	0.005115	0.209045	99.974000	94.150000	
0.000100	0.005484	0.206454	99.970000	94.300000	
0.000100	0.005564	0.206031	99.966000	94.190000	
0.000100	0.005717	0.204894	99.956000	94.330000	
0.000100	0.005535	0.205471	99.968000	94.300000	
0.000100	0.005687	0.206737	99.960000	94.130000	
0.000100	0.005339	0.205437	99.978000	94.260000	
0.000100	0.005464	0.205487	99.964000	94.140000	
0.000100	0.005297	0.208474	99.982000	94.100000	
0.000100	0.005169	0.204264	99.960000	94.110000	
0.000100	0.005575	0.206025	99.956000	94.180000	
0.000100	0.005532	0.206214	99.952000	94.120000	
0.000100	0.005180	0.204071	99.958000	94.250000	
0.000100	0.005116	0.205292	99.978000	94.210000	
0.000100	0.005218	0.208595	99.980000	94.290000	
0.000100	0.005103	0.207124	99.974000	94.220000	
0.000100	0.005463	0.208006	99.968000	94.150000	
0.000100	0.005461	0.207125	99.974000	94.280000	
0.000100	0.005482	0.208518	99.960000	94.150000	
0.000100	0.005282	0.208173	99.972000	94.250000	
0.000100	0.005113	0.205987	99.974000	94.130000	
0.000100	0.005665	0.207401	99.954000	94.110000	
0.000100	0.005370	0.204261	99.976000	94.210000	
0.000100	0.005501	0.209274	99.974000	94.110000	
0.000100	0.005605	0.207328	99.972000	94.290000	
0.000100	0.005568	0.208322	99.962000	94.310000	
0.000100	0.005240	0.205036	99.982000	94.340000	
